Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU Score,GPU Score
New,Dynabook Toshiba Satellite Pro A50-F-107,Dynabook Toshiba,Satellite Pro,Intel Core i3-8145U,Integrated,8,256,SSD,15.6,0,3783,4
Refurbished,Dynabook Toshiba Satellite Pro C50-H-10C,Dynabook Toshiba,Satellite Pro,Intel Core i3-1005G1,Integrated,8,512,SSD,15.6,0,4864,4
New,Dynabook Toshiba Tecra A50-J-13Y,Dynabook Toshiba,Tecra,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
New,Gigabyte AERO 15 OLED YD-73ES624SP,Gigabyte,Aero,Intel Core i7-11800H,RTX 3080,16,1000,SSD,15.6,0,20086,25128
New,Gigabyte AERO 16 XE5-73PT938HP,Gigabyte,Aero,Intel Core i7-12700H,RTX 3070,16,2000,SSD,16.0,0,25766,22238
New,Gigabyte AERO 17 XE5-73PT738HP,Gigabyte,Aero,Intel Core i7-12700H,RTX 3070,16,2000,SSD,17.3,0,25766,22238
New,Gigabyte AORUS 15 XE4-73ESB14SH,Gigabyte,Aorus,Intel Core i7-12700H,RTX 3070,16,1000,SSD,15.6,0,25766,22238
New,Gigabyte AORUS 15X ASF-83ES654SH,Gigabyte,Aorus,Intel Core i7-13700HX,RTX 4070,16,1000,SSD,15.6,0,32855,26942
New,Gigabyte AORUS 17G KD-72ES325SD,Gigabyte,Aorus,Intel Core i7-11800H,RTX 3060,16,512,SSD,17.3,0,20086,16840
New,Gigabyte AORUS 17H BXF-74ES554SH,Gigabyte,Aorus,Intel Core i7-13700H,RTX 4080,16,1000,SSD,17.3,0,26456,34435
New,Gigabyte AORUS 5 SE4-73PT213SH,Gigabyte,Aorus,Intel Core i7-12700H,RTX 3070,16,512,SSD,15.6,0,25766,22238
New,Gigabyte G7 GD-51PT123SD,Gigabyte,G7,Intel Core i5-11400H,RTX 3050,16,512,SSD,17.3,0,15398,9466
Refurbished,Gigabyte U4 UD-50ES823SO,Gigabyte,U4,Intel Core i5-1155G7,Intel Iris Xe,16,512,SSD,14.0,0,9814,4
New,HP 15-DW3009NS,HP,G7,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
New,HP 15S-EQ1133NS,HP,15S,AMD 3020e,Integrated,4,256,SSD,15.6,0,2411,4
New,HP 15S-EQ1142NS,HP,15S,AMD 3020e,Integrated,4,128,SSD,15.6,0,2411,4
New,HP 15S-EQ1157NS,HP,15S,AMD Athlon Silver 3050U,Integrated,8,256,SSD,15.6,0,2954,4
New,HP 15S-EQ1161NS,HP,15S,AMD Athlon Silver 3050U,Integrated,8,256,SSD,15.6,0,2954,4
New,HP 15S-EQ2094NS,HP,15S,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,256,SSD,15.6,0,12868,4
New,HP 15S-EQ2098NS,HP,15S,AMD Ryzen 3 5300U,Radeon Vega 6,8,256,SSD,15.6,0,9612,4
New,HP 15S-EQ2099NS,HP,15S,AMD Ryzen 3 5300U,Radeon Vega 6,8,512,SSD,15.6,0,9612,4
New,HP 15S-EQ2100NS,HP,15S,AMD Ryzen 3 5300U,Radeon Vega 6,8,512,SSD,15.6,0,9612,4
New,HP 15S-EQ2102NS,HP,15S,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,256,SSD,15.6,0,12868,4
New,HP 15S-EQ2103NS,HP,15S,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,512,SSD,15.6,0,12868,4
New,HP 15S-EQ2104NS,HP,15S,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,512,SSD,15.6,0,12868,4
New,HP 15S-EQ2105NS,HP,15S,AMD Ryzen 7 5700U,Radeon Vega 8,12,512,SSD,15.6,0,15676,4
New,HP 15S-EQ2106NS,HP,15S,AMD Ryzen 7 5700U,Radeon Vega 8,12,512,SSD,15.6,0,15676,4
New,HP 15S-EQ2113NS,HP,15S,AMD Ryzen 7 5700U,Radeon Vega 8,8,256,SSD,15.6,0,15676,4
New,HP 15S-EQ2114NS,HP,15S,AMD Ryzen 7 5700U,Radeon Vega 8,8,512,SSD,15.6,0,15676,4
New,HP 15S-EQ2125NS,HP,15S,AMD Ryzen 7 5700U,Radeon Vega 8,8,512,SSD,15.6,0,15676,4
New,HP 15S-EQ2130NS,HP,15S,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,512,SSD,15.6,0,12868,4
New,HP 15S-EQ2134NS,HP,15S,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,512,SSD,15.6,0,12868,4
New,HP 15S-FQ0023NS,HP,15S,Intel Celeron N4120,Integrated,8,256,SSD,15.6,0,2469,4
New,HP 15S-FQ2029NS,HP,15S,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
New,HP 15S-FQ2134NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
New,HP 15S-FQ2150NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,HP 15S-FQ2162NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
New,HP 15S-FQ3003NS,HP,15S,Intel Celeron N4500,Intel UHD Graphics,8,512,SSD,15.6,0,1882,4
New,HP 15S-FQ3014NS,HP,15S,Intel Celeron N4500,Intel UHD Graphics,8,256,SSD,15.6,0,1882,4
New,HP 15S-FQ3018NS,HP,15S,Intel Celeron N4500,Intel UHD Graphics,8,256,SSD,15.6,0,1882,4
New,HP 15S-FQ4038NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe,8,512,SSD,15.6,0,9814,4
New,HP 15S-FQ4048NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe,8,512,SSD,15.6,0,9814,4
New,HP 15S-FQ4051NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe,8,256,SSD,15.6,0,9814,4
New,HP 15S-FQ4053NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe,8,256,SSD,15.6,0,9814,4
New,HP 15S-FQ4057NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe,8,256,SSD,15.6,0,9814,4
New,HP 15S-FQ4058NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe,8,256,SSD,15.6,0,9814,4
New,HP 15S-FQ4060NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe,8,512,SSD,15.6,0,9814,4
New,HP 15S-FQ4065NS,HP,15S,Intel Core i7-1195G7,Intel Iris Xe,8,512,SSD,15.6,0,10549,4
New,HP 15S-FQ5016NS,HP,15S,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,15.6,0,12993,4
New,HP 15S-FQ5042NS,HP,15S,Intel Core i7-1255U,Intel Iris Xe,8,512,SSD,15.6,0,13289,4
New,HP 15S-FQ5072NS,HP,15S,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,15.6,0,12993,4
New,HP 15S-FQ5077NS,HP,15S,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,15.6,0,12993,4
New,HP 15S-FQ5079NS,HP,15S,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,15.6,0,12993,4
New,HP 15S-eq2097ns,HP,15S,AMD Ryzen 3 5300U,Radeon Vega 6,8,256,SSD,15.6,0,9612,4
New,HP 15S-fq2133ns,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,HP 15S-fq3011ns,HP,15S,Intel Celeron N4500,Intel UHD Graphics,8,256,SSD,15.6,0,1882,4
New,HP 15s-eq2133ns,HP,15S,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,256,SSD,15.6,0,12868,4
New,HP 15s-fq4049ns,HP,15S,Intel Core i7-1195G7,Intel Iris Xe,8,512,SSD,15.6,0,10549,4
New,HP 15s-fq4056ns,HP,15S,Intel Core i7-1195G7,Intel Iris Xe,8,512,SSD,15.6,0,10549,4
New,HP 17-CN0014NS,HP,17,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,17.3,0,5934,4
New,HP 250 G7,HP,250,Intel Core i5-1035G1,Integrated,8,256,SSD,15.6,0,7233,4
New,HP 250 G8 2X7L0EA,HP,250,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,HP 250 G8,HP,250,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
New,HP 250 G8,HP,250,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,HP 250 G8,HP,250,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
New,HP 250 G8,HP,250,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,15.6,0,9564,4
New,HP 250 G9,HP,250,Intel Core i5-1235U,Intel Iris Xe,8,256,SSD,15.6,0,12993,4
New,HP 250 G9,HP,250,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,15.6,0,12993,4
New,HP 255 G7,HP,255,AMD Ryzen 5 3500U,Integrated,8,256,SSD,15.6,0,6868,4
New,HP 255 G8,HP,255,AMD Ryzen 3 3250U,Integrated,8,256,SSD,15.6,0,3748,4
New,HP 255 G8,HP,255,AMD Ryzen 3 5300U,Radeon Vega 6,8,256,SSD,15.6,0,9612,4
New,HP 255 G8,HP,255,AMD Ryzen 5 3500U,Integrated,8,256,SSD,15.6,0,6868,4
New,HP 255 G9,HP,255,AMD Ryzen 5 5625U,Integrated,8,256,SSD,15.6,0,14837,4
New,HP 340S G7,HP,G7,Intel Core i3-1005G1,Integrated,8,256,SSD,14.0,0,4864,4
New,HP ChromeBook 14a-na0023ns,HP,Chromebook,Intel Celeron N4120,Integrated,4,64,eMMC,14.0,0,2469,4
New,HP Chromebook 11MK G9,HP,Chromebook,Mediatek MT8183,Integrated,4,32,eMMC,11.6,0,2588,4
New,HP Chromebook X360 11 G3,HP,Chromebook,Intel Celeron N4020,Intel UHD Graphics 600,4,32,eMMC,11.6,1,1546,4
New,HP ENVY 13-ba1001np,HP,Envy,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,13.3,0,9564,4
New,HP ENVY x360 2-in-1 Laptop 15-ew0008np,HP,Envy,Intel Core i7-1255U,RTX 2050,16,512,SSD,15.6,1,13289,7757
New,HP Elite Dragonfly G3,HP,Go,Intel Core i7-1255U,Intel Iris Xe,16,1000,SSD,13.5,0,13289,4
New,HP EliteBook 1040 G9,HP,EliteBook,Intel Core i7-1255U,Intel Iris Xe,32,1000,SSD,14.0,0,13289,4
New,HP EliteBook 1040,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,14.0,0,12993,4
New,HP EliteBook 630 G9,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,13.3,0,12993,4
Refurbished,HP EliteBook 640 G9,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,14.0,0,12993,4
New,HP EliteBook 650 G9,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,15.6,0,12993,4
New,HP EliteBook 840 G8,HP,EliteBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,14.0,0,9564,4
Refurbished,HP EliteBook 840 G9,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,14.0,0,12993,4
New,HP EliteBook 850 G8,HP,EliteBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
New,HP EliteBook 860 G9,HP,EliteBook,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,16.0,0,12993,4
New,HP EliteBook x360 1030 G8,HP,EliteBook,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,13.3,1,9564,4
New,HP EliteBook x360 830 G8,HP,EliteBook,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,13.3,1,9564,4
New,HP Laptop 15S-EQ2052NP,HP,15S,AMD Ryzen 7 5700U,Radeon Vega 8,12,256,SSD,15.6,0,15676,4
New,HP OMEN 16-B1018NS,HP,Omen,Intel Core i7-12700H,RTX 3060,16,1000,SSD,16.1,0,25766,16840
New,HP OMEN 16-c0007np,HP,Omen,AMD Ryzen 7 5800H,RTX 3070,16,512,SSD,16.1,0,20856,22238
New,HP Pavilion 14-DV2006NS,HP,Pavilion,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,14.0,0,12993,4
New,HP Pavilion 14-dv1009ns,HP,Pavilion,Intel Core i5-1155G7,Intel Iris Xe,16,512,SSD,14.0,0,9814,4
New,HP Pavilion 15-EH1001NS,HP,Pavilion,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,16,512,SSD,15.6,0,12868,4
New,HP Pavilion x360 14-ek0018ns,HP,Pavilion,Intel Core i5-1235U,Intel Iris Xe,8,512,SSD,14.0,1,12993,4
New,HP Pavilion x360 14-ek0039ns,HP,Pavilion,Intel Core i3-1215U,Intel UHD Graphics,8,256,SSD,14.0,1,10548,4
New,HP Pavilion x360 14-ek0032ns,HP,Pavilion,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,14.0,1,13289,4
New,HP ProBook 430 G6,HP,ProBook,Intel Core i5-8265U,Integrated,4,500,SSD,13.3,0,5861,4
New,HP ProBook 450 G8,HP,ProBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
New,HP ProBook 450 G8,HP,ProBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
New,HP Victus 15-fa0053ns,HP,Victus,Intel Core i5-12450H,RTX 3050,16,512,SSD,15.6,0,16401,9466
New,HP Victus 16-D1024NS,HP,Victus,Intel Core i7-12700H,RTX 3050,16,512,SSD,16.1,0,25766,9466
New,HP Victus 16-D1025NS,HP,Victus,Intel Core i7-12700H,RTX 3050,16,512,SSD,16.1,0,25766,9466
New,HP Victus 16-D1036NS,HP,Victus,Intel Core i7-12700H,RTX 3050,16,512,SSD,16.1,0,25766,9466
New,HP Victus 16-E0068NS,HP,Victus,AMD Ryzen 5 5600H,GTX 1650,8,512,SSD,16.1,0,16751,7878
New,HP Victus 16-E0071NS,HP,Victus,AMD Ryzen 7 5800H,Radeon Pro 5500M,8,512,SSD,16.1,0,20856,6723
New,HP Victus 16-E0094NS,HP,Victus,AMD Ryzen 5 5600H,RTX 3050,16,512,SSD,16.1,0,16751,9466
New,HP Victus 16-E0098NS,HP,Victus,AMD Ryzen 7 5800H,RTX 3050,16,512,SSD,16.1,0,20856,9466
New,HP Victus 16-E0100NS,HP,Victus,AMD Ryzen 5 5600H,GTX 1650,8,512,SSD,16.1,0,16751,7878
New,HP ZBook Firefly 14 G8,HP,Zbook,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,14.0,0,9564,4
New,HP ZBook Firefly 14 G8,HP,Zbook,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,14.0,0,9564,4
New,HP ZBook Firefly 14 G9,HP,Zbook,Intel Core i7-1260P,Integrated,16,512,SSD,14.0,0,16814,4
New,HP ZBook Firefly 14 G9,HP,Zbook,Intel Core i7-1260P,Integrated,16,512,SSD,14.0,0,16814,4
New,HP ZBook Firefly 14 G9,HP,Zbook,Intel Core i7-1265U,T500,16,512,SSD,14.0,0,13442,3642
New,HP ZBook Firefly 16 G9,HP,Zbook,Intel Core i7-1265U,T500,16,512,SSD,16.0,0,13442,3642
New,HP ZBook Firefly G8,HP,Zbook,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,14.0,1,9564,4
New,HP ZBook Firefly G8,HP,Zbook,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,14.0,0,10011,4
Refurbished,HP ZBook Fury 16 G9,HP,Zbook,Intel Core i7-12800HX,RTX A2000,16,512,SSD,16.0,0,31906,13582
New,HP ZBook Fury 16 G9,HP,Zbook,Intel Core i7-12800HX,RTX A3000,32,1000,SSD,16.0,0,31906,13692
New,HP ZBook Power G9,HP,Zbook,Intel Core i7-12800H,T600,16,512,SSD,15.6,0,24504,6469
New,HP ZBook Studio G8,HP,Zbook,Intel Core i7-11850H,RTX A3000,16,512,SSD,15.6,0,20141,13692
New,HP ZBook Studio G9,HP,Zbook,Intel Core i7-12700H,RTX 3060,32,512,SSD,16.0,0,25766,16840
New,HP ZBook Studio G9,HP,Zbook,Intel Core i7-12800H,RTX A2000,32,1000,SSD,16.0,0,24504,13582
New,InnJoo Voom Excellence,Innjoo,Voom,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,15.6,0,1546,4
New,InnJoo Voom Excellence Pro,Innjoo,Voom,Intel Celeron N4020,Intel UHD Graphics 600,8,512,SSD,15.6,0,1546,4
New,Innjoo Voom,Innjoo,Voom,Intel Celeron N3350,Integrated,4,64,eMMC,14.1,0,1110,4
New,Innjoo Voom Laptop Max,Innjoo,Voom,Intel Celeron N3350,Integrated,6,64,eMMC,14.1,0,1110,4
New,Innjoo Voom Laptop Pro,Innjoo,Voom,Intel Celeron N3350,Integrated,6,128,SSD,14.1,0,1110,4
New,Innjoo Voom Pro,Innjoo,Voom,Intel Celeron N3350,Integrated,6,128,eMMC,14.1,0,1110,4
New,Jetwing N1510P3,Jetwing,N1510,Intel Core i3-1005G1,Integrated,8,256,SSD,15.6,0,4864,4
New,LG Gram 16Z90Q-G.AP75B,LG,Gram,Intel Core i7-1260P,Integrated,16,512,SSD,16.0,0,16814,4
New,LG Gram 17Z90Q,LG,Gram,Intel Core i7-1260P,Integrated,16,512,SSD,17.0,0,16814,4
New,Lenovo 100e Chromebook Gen 3,Lenovo,Chromebook,AMD 3015Ce,Integrated,4,32,eMMC,11.6,0,2099,4
New,Lenovo 100e,Lenovo,100e,Intel Celeron N4020,Intel UHD Graphics 600,4,128,SSD,11.6,0,1546,4
New,Lenovo 14w Gen 2,Lenovo,14w,AMD 3015e,Integrated,4,128,SSD,14.0,0,2657,4
New,Lenovo IdeaPad 1 14ADA7,Lenovo,IdeaPad,AMD 3020e,Integrated,4,128,eMMC,14.0,0,2411,4
New,Lenovo IdeaPad 1 14ADA7,Lenovo,IdeaPad,AMD 3020e,Integrated,4,256,SSD,14.0,0,2411,4
New,Lenovo IdeaPad 1 15ADA7,Lenovo,IdeaPad,AMD Ryzen 5 3500U,Integrated,8,512,SSD,15.6,0,6868,4
New,Lenovo IdeaPad 1 15ALC7,Lenovo,IdeaPad,AMD Ryzen 7 5700U,Radeon Vega 8,8,512,SSD,15.6,0,15676,4
New,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,512,SSD,15.6,0,12868,4
New,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 7 5700U,Radeon Vega 8,8,512,SSD,15.6,0,15676,4
Refurbished,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,4
New,Lenovo IdeaPad 3 17ABA7,Lenovo,IdeaPad,AMD Ryzen 5 5625U,Integrated,8,512,SSD,17.3,0,14837,4
New,Lenovo IdeaPad 3 Chromebook 15IJL6,Lenovo,IdeaPad,Intel Celeron N4500,Intel UHD Graphics,8,128,eMMC,15.6,0,1882,4
New,Lenovo IdeaPad 5 14ITL05,Lenovo,IdeaPad,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,14.0,0,9564,4
New,Lenovo IdeaPad 5 Pro 14ITL6,Lenovo,IdeaPad,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,14.0,0,9564,4
New,Lenovo IdeaPad Gaming 3 15ACH06,Lenovo,IdeaPad,AMD Ryzen 5 5600H,RTX 3050,8,512,SSD,15.6,0,16751,9466
New,Lenovo IdeaPad Gaming 3 15ACH6,Lenovo,IdeaPad,AMD Ryzen 5 5600H,RTX 3060,16,512,SSD,15.6,0,16751,16840
New,Lenovo IdeaPad Gaming 3 15ACH6,Lenovo,IdeaPad,AMD Ryzen 7 5800H,RTX 3050,16,512,SSD,15.6,0,20856,9466
New,Lenovo IdeaPad Gaming 3 15IAH7,Lenovo,IdeaPad,Intel Core i5-12450H,RTX 3050,16,512,SSD,15.6,0,16401,9466
New,Lenovo IdeaPad Gaming 3 15IAH7,Lenovo,IdeaPad,Intel Core i7-12650H,RTX 3050,16,512,SSD,15.6,0,22065,9466
New,Lenovo Legion 5 15IAH7H,Lenovo,Legion,Intel Core i7-12700H,RTX 3070,16,1000,SSD,15.6,0,25766,22238
New,Lenovo Legion 5 15IAH7H,Lenovo,Legion,Intel Core i7-12700H,RTX 3070,16,512,SSD,15.6,0,25766,22238
New,Lenovo Legion 5 Pro 16IAH7H,Lenovo,Legion,Intel Core i7-12700H,RTX 3060,16,1000,SSD,16.0,0,25766,16840
New,Lenovo Legion 5 Pro 16IAH7H,Lenovo,Legion,Intel Core i7-12700H,RTX 3070,32,1000,SSD,16.0,0,25766,22238
New,Lenovo Legion PRO 7 16IRX8H-566,Lenovo,Legion,Intel Core i9-13900HX,RTX 4080,32,1000,SSD,16.0,0,43218,34435
New,Lenovo ThinkBook 13x,Lenovo,ThinkBook,Intel Evo Core i5-1130G7,Integrated,16,512,SSD,13.3,0,8452,4
New,Lenovo ThinkBook 14 G3 ACL,Lenovo,ThinkBook,AMD Ryzen 5 5500U,Ryzen 5 5500U with Radeon Graphics,8,256,SSD,14.0,0,12868,4
New,Lenovo ThinkBook 14 G3 ACL,Lenovo,ThinkBook,AMD Ryzen 7 5700U,Radeon Vega 8,16,512,SSD,14.0,0,15676,4
New,Lenovo ThinkBook 14 G4 ABA,Lenovo,ThinkBook,AMD Ryzen 7 5825U,Integrated,16,512,SSD,14.0,0,18219,4
New,Lenovo ThinkBook 14 G4 IAP,Lenovo,ThinkBook,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,14.0,0,12993,4
New,Lenovo ThinkBook 14 G4 IAP,Lenovo,ThinkBook,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,14.0,0,13289,4
New,Lenovo ThinkBook 14 Gen 4+,Lenovo,ThinkBook,Intel Core i5-1235U,Intel Iris Xe,8,256,SSD,14.0,0,12993,4
Refurbished,Lenovo ThinkBook 14s Yoga,Lenovo,ThinkBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,14.0,1,9564,4
Refurbished,Lenovo ThinkBook 15,Lenovo,ThinkBook,AMD Ryzen 5 4500U,Integrated,8,256,SSD,15.6,0,10798,4
Refurbished,Lenovo ThinkBook 15 G2 ITL,Lenovo,ThinkBook,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,4
New,Lenovo ThinkBook 15 G2 ITL,Lenovo,ThinkBook,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,15.6,0,9564,4
Refurbished,Lenovo ThinkBook 15 G2 ITL,Lenovo,ThinkBook,Intel Core i7-1165G7,Intel Iris Xe,16,512,SSD,15.6,0,10011,4
New,Lenovo ThinkBook 15 G3 ACL,Lenovo,ThinkBook,AMD Ryzen 3 5300U,Radeon Vega 6,8,256,SSD,15.6,0,9612,4
New,Lenovo ThinkBook 15 G4 ABA,Lenovo,ThinkBook,AMD Ryzen 5 5625U,Integrated,8,256,SSD,15.6,0,14837,4
New,Lenovo ThinkBook 15 G4 ABA,Lenovo,ThinkBook,AMD Ryzen 7 5825U,Integrated,16,512,SSD,15.6,0,18219,4
New,Lenovo ThinkBook 15 Gen 4 IAP,Lenovo,ThinkBook,Intel Core i5-1235U,Intel Iris Xe,8,256,SSD,15.6,0,12993,4
Refurbished,Lenovo ThinkBook 15p,Lenovo,ThinkBook,Intel Core i5-10300H,GTX 1650,16,512,SSD,15.6,0,8283,7878
New,Lenovo ThinkBook 16p,Lenovo,ThinkBook,AMD Ryzen 7 5800H,RTX 3060,16,512,SSD,16.0,0,20856,16840
New,Lenovo ThinkBook 16p,Lenovo,ThinkBook,AMD Ryzen 9 5900HX,RTX 3060,32,1000,SSD,16.0,0,22369,16840
New,Lenovo ThinkBook 16p G2 ACH,Lenovo,ThinkBook,AMD Ryzen 7 5800H,RTX 3060,16,512,SSD,16.0,0,20856,16840
New,Lenovo ThinkBook Plus G3 IAP,Lenovo,ThinkBook,Intel Core i7-12700H,Integrated,32,1000,SSD,17.3,1,25766,4
New,Lenovo ThinkPad E14 Gen 2,Lenovo,ThinkPad,Intel Core i5-1135G7,Intel Iris Xe,16,512,SSD,14.0,0,9564,4
New,Lenovo ThinkPad E15 Gen 4,Lenovo,ThinkPad,AMD Ryzen 5 5625U,Integrated,16,512,SSD,15.6,0,14837,4
New,Lenovo ThinkPad E15 Gen 4,Lenovo,ThinkPad,AMD Ryzen 5 5625U,Integrated,8,256,SSD,15.6,0,14837,4
New,Lenovo ThinkPad E15 Gen 4,Lenovo,ThinkPad,Intel Core i5-1235U,Intel Iris Xe,8,256,SSD,15.6,0,12993,4
New,Lenovo ThinkPad L13 Gen 3,Lenovo,ThinkPad,Intel Core i5-1235U,Intel Iris Xe,16,512,SSD,13.3,0,12993,4
New,Lenovo ThinkPad L13 Gen 3,Lenovo,ThinkPad,Intel Core i5-1235U,Intel Iris Xe,8,256,SSD,13.3,0,12993,4
New,Lenovo ThinkPad L13 Yoga Gen 2,Lenovo,ThinkPad,Intel Core i5-1135G7,Intel Iris Xe,8,256,SSD,13.3,1,9564,4
New,Lenovo ThinkPad L13 Yoga Gen 3,Lenovo,ThinkPad,Intel Core i5-1235U,Intel Iris Xe,8,256,SSD,13.3,1,12993,4
New,Lenovo ThinkPad L14 Gen 2,Lenovo,ThinkPad,Intel Core i5-1135G7,Intel Iris Xe,8,512,SSD,14.0,0,9564,4
New,Lenovo ThinkPad L14 Gen 3,Lenovo,ThinkPad,Intel Core i5-1235U,Intel Iris Xe,8,256,SSD,14.0,0,12993,4
New,Lenovo ThinkPad L14 Gen 3,Lenovo,ThinkPad,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,14.0,0,13289,4
New,Lenovo ThinkPad L15 Gen 3,Lenovo,ThinkPad,Intel Core i7-1255U,Intel Iris Xe,16,512,SSD,15.6,0,13289,4
New,Lenovo ThinkPad P1 Gen 5,Lenovo,ThinkPad,Intel Core i7-12700H,RTX A2000,16,1000,SSD,16.0,0,25766,13582
New,Lenovo ThinkPad P14s Gen 3,Lenovo,ThinkPad,Intel Core i7-1260P,T550,16,512,SSD,14.0,0,16814,4777
New,Lenovo ThinkPad P15 Gen 2,Lenovo,ThinkPad,Intel Core i7-11800H,RTX A2000,16,512,SSD,15.6,0,20086,13582
New,Lenovo ThinkPad P15 Gen 2,Lenovo,ThinkPad,Intel Core i7-11850H,RTX A2000,16,512,SSD,15.6,0,20141,13582
New,Lenovo ThinkPad P16 Gen 1,Lenovo,ThinkPad,Intel Core i7-12800HX,RTX A1000,16,512,SSD,16.0,0,31906,10607
New,Lenovo ThinkPad P16s Gen 1,Lenovo,ThinkPad,Intel Core i7-1260P,T550,16,512,SSD,16.0,0,16814,4777
New,Lenovo ThinkPad P17 Gen 2,Lenovo,ThinkPad,Intel Core i7-11800H,RTX A2000,16,512,SSD,17.3,0,20086,13582
New,Lenovo ThinkPad T14 Gen 3,Lenovo,ThinkPad,Intel Core i5-1235U,Intel Iris Xe,8,256,SSD,14.0,0,12993,4
New,Lenovo ThinkPad T14 Gen 3,Lenovo,ThinkPad,Intel Core i7-1260P,MX550,32,1000,SSD,14.0,0,16814,4545
